name,year,selling_price,km_driven,owner,mileage,engine,max_power,seats,fuel_Diesel,fuel_LPG,fuel_Petrol,seller_type_Individual,seller_type_Trustmark Dealer,transmission_Manual,car_age,model,km_per_year,usage_intensity,specific_power,age_km_interaction,mileage_power_interaction,brand_Ford,brand_Honda,brand_Hyundai,brand_Maruti,brand_Nissan,brand_Other,brand_Renault,brand_Tata,brand_Toyota,brand_Volkswagen
Hyundai i20 Sportz Option 1.2,2014,400000,147000,2,18.6,1197.0,81.83,5.0,0.0,0.0,1.0,1.0,0.0,1.0,11,i20,13363.636363636364,2,0.06836257309941521,1617000,1522.038,0,0,1,0,0,0,0,0,0,0
Tata Indica V2 DLS TC,2004,100000,40000,2,16.8,1405.0,62.0,5.0,1.0,0.0,0.0,1.0,0.0,1.0,21,Indica,1904.7619047619048,1,0.04412811387900356,840000,1041.6000000000001,0,0,0,0,0,0,0,1,0,0
Maruti Swift Dzire VXI,2014,450000,100000,3,19.1,1197.0,85.8,5.0,0.0,0.0,1.0,1.0,0.0,1.0,11,Swift,9090.90909090909,2,0.07167919799498747,1100000,1638.78,0,0,0,1,0,0,0,0,0,0
Maruti Celerio ZDi,2015,340000,40000,2,27.62,793.0,47.0,5.0,1.0,0.0,0.0,1.0,0.0,1.0,10,Celerio,4000.0,1,0.05926860025220681,400000,1298.14,0,0,0,1,0,0,0,0,0,0
Maruti Ritz VDi,2010,225000,64000,3,21.1,1248.0,73.9,5.0,1.0,0.0,0.0,1.0,0.0,1.0,15,Ritz,4266.666666666667,1,0.059214743589743594,960000,1559.2900000000002,0,0,0,1,0,0,0,0,0,0
Maruti Zen LXI,2002,55000,100000,2,17.3,993.0,60.0,5.0,0.0,0.0,1.0,1.0,0.0,1.0,23,Zen,4347.826086956522,1,0.06042296072507553,2300000,1038.0,0,0,0,1,0,0,0,0,0,0
Maruti Wagon R VXI Plus,2018,465000,30000,1,20.51,998.0,67.04,5.0,0.0,0.0,1.0,1.0,0.0,1.0,7,Wagon,4285.714285714285,1,0.06717434869739479,210000,1374.9904000000001,0,0,0,1,0,0,0,0,0,0
Maruti Zen LXI,2004,70000,150000,1,17.3,993.0,60.0,5.0,0.0,0.0,1.0,1.0,0.0,1.0,21,Zen,7142.857142857143,2,0.06042296072507553,3150000,1038.0,0,0,0,1,0,0,0,0,0,0
Tata Zest Revotron 1.2 XT,2016,400000,24177,1,17.57,1193.0,88.7,5.0,0.0,0.0,1.0,1.0,0.0,1.0,9,Zest,2686.3333333333335,1,0.07435037720033529,217593,1558.459,0,0,0,0,0,0,0,1,0,0
Tata Indigo LX,2012,185000,80000,1,16.1,1405.0,70.0,5.0,1.0,0.0,0.0,1.0,0.0,1.0,13,Indigo,6153.846153846154,2,0.0498220640569395,1040000,1127.0,0,0,0,0,0,0,0,1,0,0
Maruti Wagon R LXI,2006,140000,150000,2,18.9,998.0,67.1,5.0,0.0,0.0,1.0,1.0,0.0,1.0,19,Wagon,7894.736842105263,2,0.06723446893787574,2850000,1268.1899999999998,0,0,0,1,0,0,0,0,0,0
Maruti Baleno Delta 1.3,2017,600000,56000,1,27.39,1248.0,74.0,5.0,1.0,0.0,0.0,1.0,0.0,1.0,8,Baleno,7000.0,2,0.05929487179487179,448000,2026.8600000000001,0,0,0,1,0,0,0,0,0,0
Maruti SX4 Vxi BSIII,2008,150000,100000,4,15.0,1586.0,104.68,5.0,0.0,0.0,1.0,1.0,0.0,1.0,17,SX4,5882.35294117647,2,0.06600252206809584,1700000,1570.2,0,0,0,1,0,0,0,0,0,0
Maruti Swift LXI Option,2018,459999,12000,1,20.4,1197.0,81.8,5.0,0.0,0.0,1.0,1.0,0.0,1.0,7,Swift,1714.2857142857142,1,0.0683375104427736,84000,1668.7199999999998,0,0,0,1,0,0,0,0,0,0
Maruti Vitara Brezza ZDi,2017,800000,15381,1,24.3,1248.0,88.5,5.0,1.0,0.0,0.0,1.0,0.0,1.0,8,Vitara,1922.625,1,0.07091346153846154,123048,2150.55,0,0,0,1,0,0,0,0,0,0
Nissan Terrano XV Premium 110 PS,2014,475000,40000,1,19.01,1461.0,108.5,5.0,1.0,0.0,0.0,1.0,0.0,1.0,11,Terrano,3636.3636363636365,1,0.07426420260095824,440000,2062.585,0,0,0,0,1,0,0,0,0,0
Maruti Alto K10 LXI,2018,350000,10000,1,23.95,998.0,67.05,5.0,0.0,0.0,1.0,1.0,0.0,1.0,7,Alto,1428.5714285714287,1,0.06718436873747495,70000,1605.8474999999999,0,0,0,1,0,0,0,0,0,0
Maruti Swift AMT ZXI BSIV,2018,640000,25000,1,22.0,1197.0,81.8,5.0,0.0,0.0,1.0,1.0,0.0,0.0,7,Swift,3571.4285714285716,1,0.0683375104427736,175000,1799.6,0,0,0,1,0,0,0,0,0,0
Maruti Wagon R AMT VXI,2017,350000,50000,1,20.51,998.0,67.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,8,Wagon,6250.0,2,0.06713426853707415,400000,1374.17,0,0,0,1,0,0,0,0,0,0
Tata Nexon 1.2 Revotron XE,2018,600000,30000,1,17.0,1198.0,108.5,5.0,0.0,0.0,1.0,1.0,0.0,1.0,7,Nexon,4285.714285714285,1,0.09056761268781302,210000,1844.5,0,0,0,0,0,0,0,1,0,0
Maruti Wagon R AMT VXI,2018,445000,5000,2,20.51,998.0,67.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,7,Wagon,714.2857142857143,1,0.06713426853707415,35000,1374.17,0,0,0,1,0,0,0,0,0,0
Hyundai Creta 1.4 EX Diesel,2020,1050000,20000,1,22.1,1396.0,88.7,5.0,1.0,0.0,0.0,1.0,0.0,1.0,5,Creta,4000.0,1,0.06353868194842408,100000,1960.2700000000002,0,0,1,0,0,0,0,0,0,0
Ford EcoSport 1.5 TDCi Titanium BSIV,2015,600000,50000,1,22.77,1498.0,98.59,5.0,1.0,0.0,0.0,1.0,0.0,1.0,10,EcoSport,5000.0,1,0.06581441922563418,500000,2244.8943,1,0,0,0,0,0,0,0,0,0
Ford Figo 1.2P Ambiente MT,2017,370000,40000,2,18.16,1196.0,86.8,5.0,0.0,0.0,1.0,1.0,0.0,1.0,8,Figo,5000.0,1,0.0725752508361204,320000,1576.288,1,0,0,0,0,0,0,0,0,0
Maruti Zen Estilo 1.1 VXI BSIII,2007,150000,70000,3,18.2,1061.0,64.0,5.0,0.0,0.0,1.0,1.0,0.0,1.0,18,Zen,3888.8888888888887,1,0.060320452403393024,1260000,1164.8,0,0,0,1,0,0,0,0,0,0
Maruti Celerio ZXI Optional,2017,483000,15000,1,23.1,998.0,67.04,5.0,0.0,0.0,1.0,1.0,0.0,1.0,8,Celerio,1875.0,1,0.06717434869739479,120000,1548.6240000000003,0,0,0,1,0,0,0,0,0,0
Hyundai Grand i10 Magna,2016,470000,10000,1,18.9,1197.0,82.0,5.0,0.0,0.0,1.0,1.0,0.0,1.0,9,Grand,1111.111111111111,1,0.06850459482038429,90000,1549.8,0,0,1,0,0,0,0,0,0,0
Maruti Vitara Brezza ZDi Plus Dual Tone,2018,950000,25000,1,24.3,1248.0,88.5,5.0,1.0,0.0,0.0,1.0,0.0,1.0,7,Vitara,3571.4285714285716,1,0.07091346153846154,175000,2150.55,0,0,0,1,0,0,0,0,0,0
Toyota Etios VX,2011,345000,70000,1,17.6,1496.0,88.7,5.0,0.0,0.0,1.0,1.0,0.0,1.0,14,Etios,5000.0,1,0.059291443850267384,980000,1561.1200000000001,0,0,0,0,0,0,0,0,1,0
Maruti Ignis Zeta AMT,2020,600000,5000,1,20.89,1197.0,81.8,5.0,0.0,0.0,1.0,1.0,0.0,0.0,5,Ignis,1000.0,1,0.0683375104427736,25000,1708.802,0,0,0,1,0,0,0,0,0,0
Maruti A-Star Vxi,2009,300000,60000,1,19.0,998.0,66.1,5.0,0.0,0.0,1.0,1.0,0.0,1.0,16,A-Star,3750.0,1,0.06623246492985971,960000,1255.8999999999999,0,0,0,1,0,0,0,0,0,0
Maruti Zen Estilo VXI BSIII,2007,160000,74800,2,18.2,998.0,67.1,5.0,0.0,0.0,1.0,1.0,0.0,1.0,18,Zen,4155.555555555556,1,0.06723446893787574,1346400,1221.2199999999998,0,0,0,1,0,0,0,0,0,0
Hyundai EON 1.0 Era Plus,2018,340000,120000,1,20.3,998.0,68.05,5.0,0.0,0.0,1.0,1.0,0.0,1.0,7,EON,17142.85714285714,3,0.06818637274549098,840000,1381.415,0,0,1,0,0,0,0,0,0,0
Honda City 2017-2020 EXi,2007,138000,120000,2,17.7,1497.0,78.0,5.0,0.0,0.0,1.0,1.0,0.0,1.0,18,City,6666.666666666667,2,0.052104208416833664,2160000,1380.6,0,1,0,0,0,0,0,0,0,0
Maruti Swift Dzire VXi,2010,231000,80000,3,17.5,1298.0,85.8,5.0,0.0,0.0,1.0,1.0,0.0,1.0,15,Swift,5333.333333333333,2,0.06610169491525424,1200000,1501.5,0,0,0,1,0,0,0,0,0,0
Mahindra XUV300 W8,2019,960000,20000,1,17.0,1197.0,108.6,5.0,0.0,0.0,1.0,1.0,0.0,1.0,6,XUV300,3333.3333333333335,1,0.09072681704260652,120000,1846.1999999999998,0,0,0,0,0,1,0,0,0,0
Maruti Wagon R LXI Minor,2009,120000,70000,2,18.9,1061.0,67.0,5.0,0.0,0.0,1.0,1.0,0.0,1.0,16,Wagon,4375.0,1,0.06314797360980208,1120000,1266.3,0,0,0,1,0,0,0,0,0,0
Maruti Wagon R VXI BS IV,2012,270000,40000,1,18.9,998.0,67.1,5.0,0.0,0.0,1.0,1.0,0.0,1.0,13,Wagon,3076.923076923077,1,0.06723446893787574,520000,1268.1899999999998,0,0,0,1,0,0,0,0,0,0
Maruti Ritz LXI,2011,200000,100000,2,21.1,1197.0,85.8,5.0,0.0,0.0,1.0,1.0,0.0,1.0,14,Ritz,7142.857142857143,2,0.07167919799498747,1400000,1810.38,0,0,0,1,0,0,0,0,0,0
Maruti Swift VXI,2012,328000,123000,1,18.6,1197.0,85.8,5.0,0.0,0.0,1.0,1.0,0.0,1.0,13,Swift,9461.538461538461,2,0.07167919799498747,1599000,1595.88,0,0,0,1,0,0,0,0,0,0
Volkswagen Polo 1.0 MPI Trendline BSIV,2019,565000,7000,1,18.78,999.0,75.0,5.0,0.0,0.0,1.0,1.0,0.0,1.0,6,Polo,1166.6666666666667,1,0.07507507507507508,42000,1408.5,0,0,0,0,0,0,0,0,0,1
Maruti Eeco 5 Seater AC BSIV,2017,390000,70000,1,15.37,1196.0,73.0,5.0,0.0,0.0,1.0,1.0,0.0,1.0,8,Eeco,8750.0,2,0.061036789297658864,560000,1122.01,0,0,0,1,0,0,0,0,0,0
Ford Figo 1.5D Titanium MT,2017,600000,30000,1,25.83,1498.0,99.0,5.0,1.0,0.0,0.0,1.0,0.0,1.0,8,Figo,3750.0,1,0.06608811748998665,240000,2557.1699999999996,1,0,0,0,0,0,0,0,0,0
Hyundai i20 1.4 CRDi Sportz,2011,250000,120000,3,23.0,1396.0,90.0,5.0,1.0,0.0,0.0,1.0,0.0,1.0,14,i20,8571.42857142857,2,0.06446991404011461,1680000,2070.0,0,0,1,0,0,0,0,0,0,0
Chevrolet Spark 1.0 LT,2011,165000,70000,1,18.0,995.0,62.0,5.0,0.0,0.0,1.0,1.0,0.0,1.0,14,Spark,5000.0,1,0.062311557788944726,980000,1116.0,0,0,0,0,0,0,0,0,0,0
Honda City 1.5 S MT,2011,421000,105000,1,17.0,1497.0,118.0,5.0,0.0,0.0,1.0,1.0,0.0,1.0,14,City,7500.0,2,0.0788243152972612,1470000,2006.0,0,1,0,0,0,0,0,0,0,0
Hyundai Accent Executive,2012,225000,109322,2,16.36,1495.0,93.7,5.0,0.0,0.0,1.0,1.0,0.0,1.0,13,Accent,8409.384615384615,2,0.06267558528428094,1421186,1532.932,0,0,1,0,0,0,0,0,0,0
Nissan Sunny Diesel XV,2013,350000,120000,1,21.64,1461.0,84.8,5.0,1.0,0.0,0.0,1.0,0.0,1.0,12,Sunny,10000.0,2,0.05804243668720054,1440000,1835.072,0,0,0,0,1,0,0,0,0,0
Maruti Baleno Zeta 1.3,2015,600000,70000,2,27.39,1248.0,74.0,5.0,1.0,0.0,0.0,1.0,0.0,1.0,10,Baleno,7000.0,2,0.05929487179487179,700000,2026.8600000000001,0,0,0,1,0,0,0,0,0,0
Tata Tiago NRG Petrol,2018,515000,35000,1,24.0,1199.0,83.81,5.0,0.0,0.0,1.0,1.0,0.0,1.0,7,Tiago,5000.0,1,0.06989991659716431,245000,2011.44,0,0,0,0,0,0,0,1,0,0
Maruti SX4 S Cross 2015-2017 DDiS 200 Zeta,2017,800000,70000,2,23.65,1248.0,88.5,5.0,1.0,0.0,0.0,1.0,0.0,1.0,8,SX4,8750.0,2,0.07091346153846154,560000,2093.025,0,0,0,1,0,0,0,0,0,0
Maruti Wagon R Stingray VXI Optional,2017,475000,40000,1,20.51,998.0,67.04,5.0,0.0,0.0,1.0,1.0,0.0,1.0,8,Wagon,5000.0,1,0.06717434869739479,320000,1374.9904000000001,0,0,0,1,0,0,0,0,0,0
Maruti Wagon R AMT VXI,2015,400000,20000,1,20.51,998.0,67.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,10,Wagon,2000.0,1,0.06713426853707415,200000,1374.17,0,0,0,1,0,0,0,0,0,0
Hyundai Santro Xing XG AT eRLX Euro II,2004,80000,90000,2,19.5,1248.0,81.83,5.0,0.0,0.0,1.0,1.0,0.0,0.0,21,Santro,4285.714285714285,1,0.06556891025641025,1890000,1595.685,0,0,1,0,0,0,0,0,0,0
Fiat Grande Punto 1.3 Dynamic (Diesel),2011,300000,60000,1,20.3,1248.0,75.0,5.0,1.0,0.0,0.0,1.0,0.0,1.0,14,Grande,4285.714285714285,1,0.06009615384615385,840000,1522.5,0,0,0,0,0,1,0,0,0,0
Maruti Wagon R LX BSIII,2009,235000,70000,2,17.3,1061.0,64.0,5.0,0.0,0.0,1.0,1.0,0.0,1.0,16,Wagon,4375.0,1,0.060320452403393024,1120000,1107.2,0,0,0,1,0,0,0,0,0,0
Maruti Wagon R VXI BS IV,2015,350000,40000,2,20.51,998.0,67.04,5.0,0.0,0.0,1.0,1.0,0.0,1.0,10,Wagon,4000.0,1,0.06717434869739479,400000,1374.9904000000001,0,0,0,1,0,0,0,0,0,0
Maruti Swift Dzire VDI,2017,625000,34000,2,28.4,1248.0,74.02,5.0,1.0,0.0,0.0,1.0,0.0,1.0,8,Swift,4250.0,1,0.05931089743589743,272000,2102.1679999999997,0,0,0,1,0,0,0,0,0,0
Tata Tigor 1.2 Revotron XZ,2018,550000,10000,1,20.3,1199.0,84.0,5.0,0.0,0.0,1.0,1.0,0.0,1.0,7,Tigor,1428.5714285714287,1,0.07005838198498748,70000,1705.2,0,0,0,0,0,0,0,1,0,0
Honda City 2017-2020 GXi,2006,200000,100000,2,17.7,1497.0,78.0,5.0,0.0,0.0,1.0,1.0,0.0,1.0,19,City,5263.1578947368425,2,0.052104208416833664,1900000,1380.6,0,1,0,0,0,0,0,0,0,0
Honda City 2017-2020 GXi,2006,220000,100000,2,17.7,1497.0,78.0,5.0,0.0,0.0,1.0,1.0,0.0,1.0,19,City,5263.1578947368425,2,0.052104208416833664,1900000,1380.6,0,1,0,0,0,0,0,0,0,0
Hyundai Grand i10 Sportz,2016,412000,25000,1,18.9,1197.0,82.0,5.0,0.0,0.0,1.0,1.0,0.0,1.0,9,Grand,2777.777777777778,1,0.06850459482038429,225000,1549.8,0,0,1,0,0,0,0,0,0,0
Maruti Wagon R LXI Minor,2009,126000,52000,2,18.9,1061.0,67.0,5.0,0.0,0.0,1.0,1.0,0.0,1.0,16,Wagon,3250.0,1,0.06314797360980208,832000,1266.3,0,0,0,1,0,0,0,0,0,0
Maruti Swift Dzire VDI,2013,430000,63000,1,23.4,1248.0,74.0,5.0,1.0,0.0,0.0,1.0,0.0,1.0,12,Swift,5250.0,2,0.05929487179487179,756000,1731.6,0,0,0,1,0,0,0,0,0,0
Maruti A-Star Vxi,2009,130000,90000,2,19.0,998.0,66.1,5.0,0.0,0.0,1.0,1.0,0.0,1.0,16,A-Star,5625.0,2,0.06623246492985971,1440000,1255.8999999999999,0,0,0,1,0,0,0,0,0,0
Tata Tiago 1.2 Revotron XM,2017,350000,60000,1,23.84,1199.0,84.0,5.0,0.0,0.0,1.0,1.0,0.0,1.0,8,Tiago,7500.0,2,0.07005838198498748,480000,2002.56,0,0,0,0,0,0,0,1,0,0
Maruti Alto LX,2011,220000,35000,1,19.7,796.0,46.3,5.0,0.0,0.0,1.0,1.0,0.0,1.0,14,Alto,2500.0,1,0.05816582914572864,490000,912.1099999999999,0,0,0,1,0,0,0,0,0,0
Ford Figo Diesel ZXI,2010,200000,110000,2,20.0,1399.0,68.0,5.0,1.0,0.0,0.0,1.0,0.0,1.0,15,Figo,7333.333333333333,2,0.04860614724803431,1650000,1360.0,1,0,0,0,0,0,0,0,0,0
Maruti Swift Dzire VDI,2017,620000,61000,1,26.59,1248.0,74.0,5.0,1.0,0.0,0.0,1.0,0.0,1.0,8,Swift,7625.0,2,0.05929487179487179,488000,1967.66,0,0,0,1,0,0,0,0,0,0
Maruti Wagon R VXI BS IV,2011,246000,139000,1,18.9,998.0,67.1,5.0,0.0,0.0,1.0,1.0,0.0,1.0,14,Wagon,9928.57142857143,2,0.06723446893787574,1946000,1268.1899999999998,0,0,0,1,0,0,0,0,0,0
Maruti Eeco CNG 5 Seater AC BSIV,2017,400000,60000,1,29.619000000000003,1196.0,61.7,5.0,0.0,0.0,0.0,1.0,0.0,1.0,8,Eeco,7500.0,2,0.051588628762541805,480000,1827.4923000000003,0,0,0,1,0,0,0,0,0,0
Ford Ecosport 1.5 Diesel Titanium,2016,725000,30000,1,21.7,1498.0,98.96,5.0,1.0,0.0,0.0,1.0,0.0,1.0,9,Ecosport,3333.3333333333335,1,0.06606141522029373,270000,2147.432,1,0,0,0,0,0,0,0,0,0
Maruti Swift Dzire VDI,2018,700000,45000,1,28.4,1248.0,74.02,5.0,1.0,0.0,0.0,1.0,0.0,1.0,7,Swift,6428.571428571428,2,0.05931089743589743,315000,2102.1679999999997,0,0,0,1,0,0,0,0,0,0
Chevrolet Spark 1.0 LT,2011,150000,30000,1,18.0,995.0,62.0,5.0,0.0,0.0,1.0,1.0,0.0,1.0,14,Spark,2142.8571428571427,1,0.062311557788944726,420000,1116.0,0,0,0,0,0,0,0,0,0,0
Maruti Alto LXi,2010,180000,80500,2,19.7,796.0,46.3,5.0,0.0,0.0,1.0,1.0,0.0,1.0,15,Alto,5366.666666666667,2,0.05816582914572864,1207500,912.1099999999999,0,0,0,1,0,0,0,0,0,0
Maruti Zen D,2006,80000,110000,2,20.8,1527.0,58.0,5.0,1.0,0.0,0.0,1.0,0.0,1.0,19,Zen,5789.473684210527,2,0.03798297314996726,2090000,1206.4,0,0,0,1,0,0,0,0,0,0
Maruti Alto LX,2005,110000,90000,2,19.7,796.0,46.3,5.0,0.0,0.0,1.0,1.0,0.0,1.0,20,Alto,4500.0,1,0.05816582914572864,1800000,912.1099999999999,0,0,0,1,0,0,0,0,0,0
Honda City 2017-2020 GXi,2006,180000,120000,2,17.7,1497.0,78.0,5.0,0.0,0.0,1.0,1.0,0.0,1.0,19,City,6315.789473684211,2,0.052104208416833664,2280000,1380.6,0,1,0,0,0,0,0,0,0,0
Volkswagen Ameo 1.5 TDI Comfortline,2018,560000,18000,1,21.66,1498.0,108.62,5.0,1.0,0.0,0.0,1.0,0.0,1.0,7,Ameo,2571.4285714285716,1,0.07251001335113486,126000,2352.7092000000002,0,0,0,0,0,0,0,0,0,1
Maruti Vitara Brezza LDi Option,2017,650000,70000,1,24.3,1248.0,88.5,5.0,1.0,0.0,0.0,1.0,0.0,1.0,8,Vitara,8750.0,2,0.07091346153846154,560000,2150.55,0,0,0,1,0,0,0,0,0,0
Maruti Baleno Delta 1.2,2016,480000,65755,1,21.4,1197.0,83.1,5.0,0.0,0.0,1.0,1.0,0.0,1.0,9,Baleno,7306.111111111111,2,0.06942355889724311,591795,1778.3399999999997,0,0,0,1,0,0,0,0,0,0
Ford EcoSport 1.5 Diesel Titanium BSIV,2019,960000,2600,1,23.0,1498.0,98.96,5.0,1.0,0.0,0.0,1.0,0.0,1.0,6,EcoSport,433.3333333333333,1,0.06606141522029373,15600,2276.08,1,0,0,0,0,0,0,0,0,0
Hyundai EON Era Plus,2017,310000,15000,2,21.1,814.0,55.2,5.0,0.0,0.0,1.0,1.0,0.0,1.0,8,EON,1875.0,1,0.06781326781326781,120000,1164.72,0,0,1,0,0,0,0,0,0,0
Maruti Swift Dzire VDI,2014,500000,60000,1,23.4,1248.0,74.0,5.0,1.0,0.0,0.0,1.0,0.0,1.0,11,Swift,5454.545454545455,2,0.05929487179487179,660000,1731.6,0,0,0,1,0,0,0,0,0,0
Maruti Alto K10 VXI AGS Optional,2017,350000,15500,1,23.95,998.0,67.1,5.0,0.0,0.0,1.0,1.0,0.0,0.0,8,Alto,1937.5,1,0.06723446893787574,124000,1607.0449999999998,0,0,0,1,0,0,0,0,0,0
Honda Amaze S i-Dtech,2015,365000,120000,1,25.8,1498.0,98.6,5.0,1.0,0.0,0.0,1.0,0.0,1.0,10,Amaze,12000.0,2,0.06582109479305741,1200000,2543.88,0,1,0,0,0,0,0,0,0,0
Ford Figo Aspire 1.2 Ti-VCT Trend,2018,590000,15000,1,18.16,1196.0,86.8,5.0,0.0,0.0,1.0,1.0,0.0,1.0,7,Figo,2142.8571428571427,1,0.0725752508361204,105000,1576.288,1,0,0,0,0,0,0,0,0,0
Renault Duster 110PS Diesel RxL AMT,2017,850000,50000,1,19.6,1461.0,108.45,5.0,1.0,0.0,0.0,1.0,0.0,0.0,8,Duster,6250.0,2,0.0742299794661191,400000,2125.6200000000003,0,0,0,0,0,0,1,0,0,0
Honda Amaze S i-Dtech,2013,325000,100000,1,25.8,1498.0,98.6,5.0,1.0,0.0,0.0,1.0,0.0,1.0,12,Amaze,8333.333333333334,2,0.06582109479305741,1200000,2543.88,0,1,0,0,0,0,0,0,0,0
Tata Indigo CS LS (TDI) BS-III,2014,300000,50700,1,19.09,1405.0,69.01,5.0,1.0,0.0,0.0,1.0,0.0,1.0,11,Indigo,4609.090909090909,1,0.04911743772241993,557700,1317.4009,0,0,0,0,0,0,0,1,0,0
Volkswagen Polo Diesel Highline 1.2L,2013,365000,70000,2,22.07,1199.0,73.9,5.0,1.0,0.0,0.0,1.0,0.0,1.0,12,Polo,5833.333333333333,2,0.06163469557964971,840000,1630.9730000000002,0,0,0,0,0,0,0,0,0,1
Hyundai Grand i10 1.2 CRDi Sportz,2018,700000,35000,1,24.0,1186.0,73.97,5.0,1.0,0.0,0.0,1.0,0.0,1.0,7,Grand,5000.0,1,0.062369308600337264,245000,1775.28,0,0,1,0,0,0,0,0,0,0
Renault Duster 110PS Diesel RxZ,2017,880000,50000,1,19.6,1461.0,108.45,5.0,1.0,0.0,0.0,1.0,0.0,1.0,8,Duster,6250.0,2,0.0742299794661191,400000,2125.6200000000003,0,0,0,0,0,0,1,0,0,0
Renault KWID 1.0 RXT Optional,2018,320000,20000,1,23.01,999.0,67.0,5.0,0.0,0.0,1.0,1.0,0.0,1.0,7,KWID,2857.1428571428573,1,0.06706706706706707,140000,1541.67,0,0,0,0,0,0,1,0,0,0
Renault Duster 85PS Diesel RxL,2015,550000,60000,1,20.45,1461.0,83.8,5.0,1.0,0.0,0.0,1.0,0.0,1.0,10,Duster,6000.0,2,0.05735797399041752,600000,1713.7099999999998,0,0,0,0,0,0,1,0,0,0
Maruti Wagon R VXI BS IV,2015,300000,110000,1,20.51,998.0,67.04,5.0,0.0,0.0,1.0,1.0,0.0,1.0,10,Wagon,11000.0,2,0.06717434869739479,1100000,1374.9904000000001,0,0,0,1,0,0,0,0,0,0
Hyundai i20 Active 1.4,2016,580000,152000,1,21.19,1396.0,88.73,5.0,1.0,0.0,0.0,1.0,0.0,1.0,9,i20,16888.88888888889,3,0.06356017191977077,1368000,1880.1887000000002,0,0,1,0,0,0,0,0,0,0
Tata Nexon 1.2 Revotron XZ Plus,2018,850000,50000,1,17.0,1198.0,108.5,5.0,0.0,0.0,1.0,1.0,0.0,1.0,7,Nexon,7142.857142857143,2,0.09056761268781302,350000,1844.5,0,0,0,0,0,0,0,1,0,0
Maruti Swift Dzire VDi,2011,300000,125000,1,19.3,1248.0,73.9,5.0,1.0,0.0,0.0,1.0,0.0,1.0,14,Swift,8928.57142857143,2,0.059214743589743594,1750000,1426.2700000000002,0,0,0,1,0,0,0,0,0,0
Ford Figo 1.2P Trend MT,2016,350000,60000,1,18.16,1196.0,86.8,5.0,0.0,0.0,1.0,1.0,0.0,1.0,9,Figo,6666.666666666667,2,0.0725752508361204,540000,1576.288,1,0,0,0,0,0,0,0,0,0
Maruti Eeco CNG HTR 5-STR,2014,300000,90000,1,29.619000000000003,1196.0,63.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,11,Eeco,8181.818181818182,2,0.052675585284280936,990000,1865.9970000000003,0,0,0,1,0,0,0,0,0,0
Maruti Eeco CNG HTR 5-STR,2017,390000,30000,1,29.619000000000003,1196.0,63.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,8,Eeco,3750.0,1,0.052675585284280936,240000,1865.9970000000003,0,0,0,1,0,0,0,0,0,0
Volkswagen Ameo 1.2 MPI Comfortline,2017,550000,20000,1,17.0,1198.0,73.75,5.0,0.0,0.0,1.0,1.0,0.0,1.0,8,Ameo,2500.0,1,0.061560934891485806,160000,1253.75,0,0,0,0,0,0,0,0,0,1
Maruti Swift VDI,2012,300000,110000,3,22.9,1248.0,74.0,5.0,1.0,0.0,0.0,1.0,0.0,1.0,13,Swift,8461.538461538461,2,0.05929487179487179,1430000,1694.6,0,0,0,1,0,0,0,0,0,0
Volkswagen Vento Diesel Highline,2012,300000,150000,2,20.54,1598.0,103.6,5.0,1.0,0.0,0.0,1.0,0.0,1.0,13,Vento,11538.461538461539,2,0.06483103879849812,1950000,2127.944,0,0,0,0,0,0,0,0,0,1
Hyundai i20 1.4 CRDi Sportz,2012,350000,110000,1,23.0,1396.0,90.0,5.0,1.0,0.0,0.0,1.0,0.0,1.0,13,i20,8461.538461538461,2,0.06446991404011461,1430000,2070.0,0,0,1,0,0,0,0,0,0,0
Hyundai Accent Executive CNG,2010,160000,120000,2,17.82,1495.0,93.7,5.0,0.0,0.0,0.0,1.0,0.0,1.0,15,Accent,8000.0,2,0.06267558528428094,1800000,1669.7340000000002,0,0,1,0,0,0,0,0,0,0
Hyundai i20 Active 1.4 SX,2016,660000,110000,1,21.19,1396.0,88.73,5.0,1.0,0.0,0.0,1.0,0.0,1.0,9,i20,12222.222222222223,2,0.06356017191977077,990000,1880.1887000000002,0,0,1,0,0,0,0,0,0,0
Tata Zest Revotron 1.2T XMS,2015,450000,40000,1,17.57,1193.0,88.7,5.0,0.0,0.0,1.0,1.0,0.0,1.0,10,Zest,4000.0,1,0.07435037720033529,400000,1558.459,0,0,0,0,0,0,0,1,0,0
Volkswagen Polo GT TDI,2012,400000,110000,2,19.7,1598.0,103.6,5.0,1.0,0.0,0.0,1.0,0.0,1.0,13,Polo,8461.538461538461,2,0.06483103879849812,1430000,2040.9199999999998,0,0,0,0,0,0,0,0,0,1
Chevrolet Beat LT,2010,140000,60000,1,18.6,1199.0,79.4,5.0,0.0,0.0,1.0,1.0,0.0,1.0,15,Beat,4000.0,1,0.06622185154295246,900000,1476.8400000000001,0,0,0,0,0,0,0,0,0,0
Maruti Zen Estilo LXI BS IV,2012,195000,35000,2,19.0,998.0,67.1,5.0,0.0,0.0,1.0,1.0,0.0,1.0,13,Zen,2692.3076923076924,1,0.06723446893787574,455000,1274.8999999999999,0,0,0,1,0,0,0,0,0,0
